time (us),x(mdps),y(mdps),z(mdps)
1765493961592322,498.75,-901.25,-463.75,
1765493961595540,717.5,-691.25,-227.5,
1765493961598814,621.25,-1058.75,-551.25,
1765493961613834,227.5,-726.25,-323.75,
1765493961618260,61.25,-962.5,-393.75,
1765493961620687,253.75,-1058.75,-507.5,
1765493961629547,262.5,-1102.5,-411.25,
1765493961631860,148.75,-910,-323.75,
1765493961634558,323.75,-621.25,-437.5,
1765493961637925,288.75,-945,-271.25,
1765493961641693,516.25,-857.5,-218.75,
1765493961645024,105,-883.75,-428.75,
1765493961648660,656.25,-586.25,-17.5,
1765493961652747,323.75,-638.75,35,
1765493961655246,463.75,-831.25,-113.75,
1765493961658870,490,-708.75,-306.25,
1765493961661946,341.25,-918.75,-183.75,
1765493961665765,402.5,-1102.5,-411.25,
1765493961669337,262.5,-988.75,-245,
1765493961672042,332.5,-875,-245,
1765493961675297,472.5,-1032.5,-612.5,
1765493961678483,183.75,-708.75,-498.75,
1765493961681680,323.75,-813.75,-586.25,
1765493961684980,332.5,-743.75,-568.75,
1765493961688202,455,-787.5,-796.25,
1765493961691519,262.5,-787.5,-463.75,
1765493961694841,437.5,-770,-358.75,
1765493961698165,306.25,-831.25,-437.5,
1765493961701477,376.25,-1277.5,-262.5,
1765493961704547,743.75,-726.25,-288.75,
1765493961707778,717.5,-735,-183.75,
1765493961711434,420,-761.25,-183.75,
1765493961714576,306.25,-866.25,-271.25,
1765493961717797,350,-1041.25,-332.5,
1765493961721145,665,-822.5,-332.5,
1765493961724453,332.5,-1085,-297.5,
1765493961727796,280,-918.75,-481.25,
1765493961731107,691.25,-805,-630,
1765493961734455,665,-691.25,-411.25,
1765493961737796,516.25,-717.5,-385,
1765493961741171,201.25,-673.75,-481.25,
1765493961744590,288.75,-848.75,-157.5,
1765493961747684,70,-691.25,-96.25,
1765493961751323,262.5,-805,8.75,
1765493961755176,577.5,-1032.5,-96.25,
1765493961759095,595,-857.5,-17.5,
1765493961761627,428.75,-901.25,-315,
1765493961764332,61.25,-988.75,-315,
1765493961767948,682.5,-945,-87.5,
1765493961771154,288.75,-708.75,-463.75,
1765493961774865,472.5,-1128.75,-341.25,
1765493961778491,201.25,-945,-551.25,
1765493961781327,166.25,-936.25,-385,
1765493961784746,323.75,-1146.25,-875,
1765493961788068,105,-971.25,-227.5,
1765493961791411,35,-735,-630,
1765493961794550,437.5,-761.25,-420,
1765493961797796,612.5,-1050,-376.25,
1765493961801173,35,-1085,-743.75,
1765493961805877,411.25,-892.5,-280,
1765493961807834,341.25,-1015,-560,
1765493961811310,708.75,-735,-385,
1765493961814451,271.25,-708.75,-638.75,
1765493961818113,735,-857.5,-656.25,
1765493961821062,271.25,-953.75,-612.5,
1765493961824589,507.5,-1032.5,-332.5,
1765493961827714,542.5,-752.5,-437.5,
1765493961830992,481.25,-945,-385,
1765493961835126,78.75,-840,-341.25,
1765493961838227,420,-1067.5,-78.75,
1765493961841251,490,-831.25,-463.75,
1765493961844274,533.75,-848.75,-253.75,
1765493961847675,0,-971.25,17.5,
1765493961851169,323.75,-945,-463.75,
1765493961854489,288.75,-953.75,-376.25,
1765493961857772,52.5,-1023.75,-411.25,
1765493961861173,78.75,-822.5,-236.25,
1765493961864402,245,-1032.5,-472.5,
1765493961867766,428.75,-831.25,0,
1765493961871084,183.75,-866.25,-288.75,
1765493961874532,350,-945,-113.75,
1765493961877834,455,-840,-271.25,
1765493961881654,227.5,-656.25,-437.5,
1765493961885925,568.75,-787.5,-253.75,
1765493961887647,533.75,-1023.75,-245,
1765493961891087,603.75,-936.25,-175,
1765493961894591,227.5,-945,-358.75,
1765493961899772,752.5,-901.25,-533.75,
1765493961902777,490,-875,-236.25,
1765493961904769,253.75,-673.75,-490,
1765493961908159,227.5,-953.75,-630,
1765493961911172,183.75,-813.75,-402.5,
1765493961914559,253.75,-1111.25,-752.5,
1765493961917837,288.75,-1058.75,-140,
1765493961921182,367.5,-560,-490,
1765493961924658,393.75,-997.5,-297.5,
1765493961928133,691.25,-647.5,-533.75,
1765493961931431,358.75,-805,-253.75,
1765493961934787,332.5,-1006.25,-96.25,
1765493961938073,236.25,-1181.25,-78.75,
1765493961941055,376.25,-988.75,-297.5,
1765493961944283,157.5,-787.5,-131.25,
1765493961948158,638.75,-787.5,-140,
1765493961951328,140,-691.25,-96.25,
1765493961954778,157.5,-1137.5,-96.25,
1765493961958353,201.25,-778.75,-411.25,
1765493961962182,297.5,-787.5,-341.25,
1765493961964418,490,-787.5,-577.5,
1765493961968122,358.75,-796.25,-271.25,
1765493961971467,778.75,-1085,-17.5,
1765493961984584,315,-673.75,-673.75,
1765493961992570,358.75,-997.5,-498.75,
1765493962004366,113.75,-918.75,-262.5,
1765493962007291,551.25,-901.25,-323.75,
1765493962010181,752.5,-1067.5,-87.5,
1765493962012827,262.5,-1102.5,-280,
1765493962016469,201.25,-910,-192.5,
1765493962019315,288.75,-901.25,-157.5,
1765493962022680,113.75,-700,-647.5,
1765493962025941,437.5,-743.75,-358.75,
1765493962033314,507.5,-682.5,-315,
1765493962035087,227.5,-1050,-463.75,
1765493962039077,752.5,-831.25,-437.5,
1765493962042181,463.75,-822.5,-490,
1765493962045086,253.75,-481.25,-402.5,
1765493962049009,306.25,-988.75,-218.75,
1765493962051973,560,-787.5,-332.5,
1765493962055425,-8.75,-848.75,-113.75,
1765493962058320,498.75,-988.75,-428.75,
1765493962061764,183.75,-892.5,-560,
1765493962064803,105,-726.25,-516.25,
1765493962070524,218.75,-831.25,-367.5,
1765493962071881,157.5,-813.75,-612.5,
1765493962075436,507.5,-953.75,-577.5,
1765493962078676,105,-708.75,-603.75,
1765493962082234,140,-910,-568.75,
1765493962086915,700,-918.75,-315,
1765493962088677,446.25,-682.5,0,
1765493962092056,367.5,-752.5,-271.25,
1765493962095387,306.25,-927.5,-560,
1765493962100955,455,-1015,-568.75,
1765493962102757,638.75,-787.5,-533.75,
1765493962105841,542.5,-840,-87.5,
1765493962109332,621.25,-1146.25,-253.75,
1765493962112662,122.5,-813.75,-481.25,
1765493962115806,761.25,-918.75,-253.75,
1765493962120415,647.5,-796.25,-385,
1765493962124330,-8.75,-778.75,-463.75,
1765493962127220,647.5,-761.25,-288.75,
1765493962131074,402.5,-848.75,-533.75,
1765493962132466,630,-691.25,-70,
1765493962135823,315,-560,-393.75,
1765493962139085,428.75,-1155,-218.75,
1765493962142440,577.5,-918.75,-227.5,
1765493962146833,341.25,-892.5,-393.75,
1765493962150104,210,-813.75,-516.25,
1765493962153703,358.75,-787.5,-542.5,
1765493962156346,560,-761.25,-577.5,
1765493962160420,280,-595,-656.25,
1765493962163014,-61.25,-1067.5,-577.5,
1765493962166708,726.25,-971.25,-560,
1765493962170042,463.75,-936.25,-420,
1765493962172981,402.5,-918.75,-752.5,
1765493962176441,376.25,-743.75,-288.75,
1765493962180273,612.5,-1041.25,-490,
1765493962183372,446.25,-1128.75,-192.5,
1765493962187262,288.75,-848.75,-113.75,
1765493962189535,245,-656.25,-105,
1765493962193685,533.75,-988.75,-201.25,
1765493962196010,463.75,-840,-166.25,
1765493962199379,498.75,-1120,-113.75,
1765493962202938,288.75,-1006.25,-113.75,
1765493962206061,315,-770,-280,
1765493962211763,603.75,-726.25,-472.5,
1765493962213399,472.5,-1076.25,-236.25,
1765493962216812,533.75,-1128.75,-105,
1765493962220101,542.5,-1076.25,-455,
1765493962224275,280,-918.75,-306.25,
1765493962226950,262.5,-857.5,-262.5,
1765493962231149,682.5,-918.75,-367.5,
1765493962233665,630,-962.5,-227.5,
1765493962238087,472.5,-1015,-306.25,
1765493962241107,446.25,-971.25,-455,
1765493962244919,490,-577.5,-315,
1765493962246935,315,-1190,-297.5,
1765493962250292,358.75,-1023.75,-463.75,
1765493962256060,105,-1006.25,-96.25,
1765493962259700,656.25,-1190,-428.75,
1765493962263090,262.5,-936.25,-323.75,
1765493962266871,428.75,-761.25,-411.25,
1765493962270340,402.5,-673.75,-262.5,
1765493962274090,402.5,-918.75,-253.75,
1765493962277221,218.75,-883.75,-533.75,
1765493962280186,218.75,-936.25,-446.25,
1765493962283353,376.25,-892.5,-297.5,
1765493962286666,-78.75,-980,-595,
1765493962289094,437.5,-1032.5,-498.75,
1765493962292151,393.75,-857.5,-551.25,
1765493962295660,332.5,-787.5,-568.75,
1765493962299068,70,-927.5,-507.5,
1765493962304480,341.25,-621.25,-376.25,
1765493962307354,446.25,-1006.25,-297.5,
1765493962316877,315,-945,-218.75,
1765493962321308,236.25,-805,-376.25,
1765493962324694,393.75,-892.5,-735,
1765493962328620,393.75,-1137.5,-236.25,
1765493962331417,428.75,-875,-612.5,
1765493962334125,350,-743.75,-393.75,
1765493962336968,525,-1041.25,-323.75,
1765493962340406,26.25,-805,-490,
1765493962343352,498.75,-717.5,-402.5,
1765493962348100,297.5,-612.5,-595,
1765493962350316,542.5,-927.5,-560,
1765493962353499,691.25,-708.75,-472.5,
1765493962357122,341.25,-612.5,-481.25,
1765493962360110,420,-743.75,-577.5,
1765493962363434,157.5,-971.25,-595,
1765493962366781,376.25,-831.25,-726.25,
1765493962370279,358.75,-761.25,-507.5,
1765493962373319,236.25,-840,-288.75,
1765493962377251,236.25,-831.25,148.75,
1765493962380229,577.5,-787.5,-166.25,
1765493962383362,525,-735,-52.5,
1765493962387345,315,-971.25,-402.5,
1765493962391278,481.25,-1032.5,-148.75,
1765493962393885,498.75,-988.75,-525,
1765493962397091,96.25,-875,-288.75,
1765493962400280,402.5,-1015,-236.25,
1765493962403994,323.75,-936.25,-621.25,
1765493962407530,227.5,-778.75,-367.5,
1765493962410886,402.5,-927.5,-717.5,
1765493962414162,87.5,-988.75,-577.5,
1765493962417352,490,-376.25,-577.5,
1765493962420713,131.25,-805,-498.75,
1765493962423732,280,-953.75,-227.5,
1765493962427349,236.25,-647.5,-157.5,
1765493962430613,743.75,-796.25,-218.75,
1765493962433794,341.25,-1006.25,-131.25,
1765493962437795,516.25,-831.25,-490,
1765493962440419,-17.5,-778.75,-218.75,
1765493962443461,621.25,-665,-332.5,
1765493962446799,481.25,-892.5,-183.75,
1765493962450086,411.25,-918.75,-402.5,
1765493962453630,297.5,-770,-175,
1765493962457462,358.75,-1198.75,-498.75,
1765493962459962,280,-805,-166.25,
1765493962463323,472.5,-1111.25,-288.75,
1765493962466769,446.25,-875,-420,
1765493962470067,700,-1050,-463.75,
1765493962473284,428.75,-892.5,-297.5,
1765493962476551,525,-831.25,-358.75,
1765493962479986,367.5,-1041.25,-140,
1765493962483076,507.5,-840,-481.25,
1765493962487212,446.25,-708.75,-560,
1765493962490098,332.5,-945,-420,
1765493962493177,96.25,-883.75,-463.75,
1765493962496502,673.75,-918.75,-87.5,
1765493962499846,516.25,-752.5,-157.5,
1765493962503588,358.75,-831.25,70,
1765493962506661,420,-1006.25,26.25,
1765493962510172,122.5,-927.5,-245,
1765493962513462,341.25,-551.25,-350,
1765493962516798,481.25,-612.5,-17.5,
1765493962520258,306.25,-875,-236.25,
1765493962523254,498.75,-743.75,-393.75,
1765493962526773,367.5,-822.5,-315,
1765493962530086,560,-735,-350,
1765493962533462,297.5,-936.25,-463.75,
1765493962536754,393.75,-953.75,-525,
1765493962539880,8.75,-586.25,-463.75,
1765493962543242,201.25,-1128.75,-341.25,
1765493962546526,411.25,-1120,-306.25,
1765493962550065,175,-656.25,-455,
1765493962553463,280,-892.5,-96.25,
1765493962556468,122.5,-735,-481.25,
1765493962559706,446.25,-866.25,-140,
1765493962563277,288.75,-1146.25,-411.25,
1765493962566585,420,-918.75,-271.25,
1765493962570087,323.75,-962.5,-498.75,
1765493962573401,157.5,-971.25,-96.25,
1765493962576602,420,-883.75,-61.25,
1765493962580347,568.75,-813.75,-350,
1765493962583026,656.25,-883.75,-420,
1765493962586404,280,-945,-385,
1765493962589754,533.75,-805,-183.75,
1765493962593373,70,-875,-350,
1765493962597403,420,-831.25,-700,
1765493962600103,385,-700,-542.5,
1765493962603446,420,-735,-656.25,
1765493962607212,901.25,-988.75,-595,
1765493962609759,446.25,-910,-210,
1765493962613241,385,-822.5,-446.25,
1765493962616545,752.5,-857.5,-420,
1765493962619992,227.5,-866.25,-743.75,
1765493962623410,367.5,-866.25,-8.75,
1765493962626660,35,-962.5,-332.5,
1765493962629884,148.75,-770,-385,
1765493962633153,376.25,-770,-253.75,
1765493962636771,113.75,-1050,-236.25,
1765493962639966,358.75,-647.5,-35,
1765493962643277,253.75,-875,-411.25,
1765493962646528,87.5,-831.25,-411.25,
1765493962649899,411.25,-910,-358.75,
1765493962653376,70,-875,-385,
1765493962656649,350,-700,-455,
1765493962659718,656.25,-805,-210,
1765493962663125,647.5,-621.25,-428.75,
1765493962666526,236.25,-708.75,-498.75,
1765493962670171,463.75,-988.75,-446.25,
1765493962673421,428.75,-866.25,-166.25,
1765493962676528,647.5,-630,-612.5,
1765493962679933,210,-726.25,-332.5,
1765493962683148,420,-1058.75,-148.75,
1765493962686921,192.5,-630,-113.75,
1765493962691897,700,-1120,-140,
1765493962693462,525,-743.75,-35,
1765493962696691,332.5,-1006.25,-201.25,
1765493962700005,542.5,-1137.5,-358.75,
1765493962703923,262.5,-603.75,-586.25,
1765493962706713,577.5,-1260,-341.25,
1765493962709900,87.5,-1155,-446.25,
1765493962713051,665,-962.5,-551.25,
1765493962716402,26.25,-883.75,-586.25,
1765493962720025,463.75,-1233.75,-210,
1765493962723118,332.5,-1085,-376.25,
1765493962726401,385,-621.25,-323.75,
1765493962729744,490,-743.75,-245,
1765493962733107,166.25,-1076.25,-183.75,
1765493962737634,367.5,-918.75,-402.5,
1765493962740004,726.25,-717.5,-385,
1765493962743318,297.5,-918.75,-341.25,
1765493962746663,306.25,-953.75,-420,
1765493962750212,297.5,-910,-131.25,
1765493962753350,288.75,-883.75,-262.5,
1765493962756713,490,-927.5,-245,
1765493962760046,437.5,-848.75,-157.5,
1765493962763325,323.75,-988.75,-446.25,
1765493962766660,280,-980,-253.75,
1765493962769922,568.75,-560,-420,
1765493962773411,358.75,-866.25,-376.25,
1765493962776633,402.5,-848.75,-420,
1765493962780197,586.25,-638.75,-498.75,
1765493962783422,463.75,-1233.75,-411.25,
1765493962786660,262.5,-1093.75,-700,
1765493962790033,280,-953.75,-463.75,
1765493962793462,122.5,-805,-131.25,
1765493962797591,192.5,-656.25,-201.25,
1765493962800132,472.5,-971.25,-105,
1765493962803492,568.75,-1015,-201.25,
1765493962806717,227.5,-673.75,-175,
1765493962810004,131.25,-883.75,192.5,
1765493962813356,463.75,-1023.75,183.75,
1765493962816660,595,-892.5,-122.5,
1765493962820319,262.5,-682.5,-183.75,
1765493962823279,367.5,-735,-201.25,
1765493962826378,297.5,-927.5,-411.25,
1765493962829774,262.5,-831.25,-463.75,
1765493962833141,551.25,-813.75,-253.75,
1765493962836444,402.5,-1032.5,-603.75,
1765493962840005,131.25,-770,-586.25,
1765493962843423,-17.5,-997.5,-385,
1765493962846634,498.75,-1146.25,-253.75,
1765493962850118,831.25,-997.5,-306.25,
1765493962853350,271.25,-1032.5,-393.75,
1765493962856630,315,-892.5,-35,
1765493962860463,358.75,-892.5,-358.75,
1765493962863422,437.5,-953.75,-350,
1765493962866760,218.75,-910,-201.25,
1765493962870088,367.5,-971.25,-43.75,
1765493962873325,175,-1207.5,-253.75,
1765493962877350,183.75,-997.5,-8.75,
1765493962880066,446.25,-752.5,-70,
1765493962883350,507.5,-936.25,-35,
1765493962886630,367.5,-805,-253.75,
1765493962890048,17.5,-875,-122.5,
1765493962893411,367.5,-883.75,-411.25,
1765493962896636,332.5,-796.25,-437.5,
1765493962900005,218.75,-971.25,-420,
1765493962903320,262.5,-848.75,-691.25,
1765493962906605,752.5,-682.5,-560,
1765493962910035,350,-822.5,-498.75,
1765493962913319,516.25,-726.25,-376.25,
1765493962916631,-43.75,-665,-787.5,
1765493962920067,210,-971.25,-358.75,
1765493962923323,245,-805,-411.25,
1765493962926605,612.5,-1067.5,-280,
1765493962929922,533.75,-1163.75,-8.75,
1765493962933255,463.75,-980,-280,
1765493962936785,288.75,-682.5,26.25,
1765493962939774,542.5,-980,-463.75,
1765493962943052,568.75,-1015,-87.5,
1765493962946776,227.5,-735,-280,
1765493962950172,402.5,-1023.75,-218.75,
1765493962953405,0,-787.5,-175,
1765493962956422,140,-910,-551.25,
1765493962960154,358.75,-752.5,-446.25,
1765493962963032,323.75,-682.5,-542.5,
1765493962966546,315,-945,-280,
1765493962970088,498.75,-840,-341.25,
1765493962973306,586.25,-1058.75,-367.5,
1765493962976631,271.25,-813.75,-245,
1765493962980088,271.25,-875,-280,
1765493962983630,647.5,-1006.25,-218.75,
1765493962986797,630,-813.75,-140,
1765493962990066,481.25,-1093.75,-210,
1765493962993463,420,-743.75,-166.25,
1765493962996797,341.25,-1058.75,-498.75,
1765493963000088,498.75,-962.5,-595,
1765493963003756,-175,-848.75,-481.25,
1765493963006797,472.5,-1207.5,-140,
1765493963010088,280,-1006.25,-245,
1765493963013463,-113.75,-822.5,87.5,
1765493963017463,463.75,-1146.25,52.5,
1765493963019922,26.25,-1076.25,-271.25,
1765493963023463,183.75,-717.5,-551.25,
1765493963026799,245,-901.25,-183.75,
1765493963030377,577.5,-1050,-297.5,
1765493963033409,376.25,-1050,-87.5,
1765493963036634,122.5,-778.75,-306.25,
1765493963040088,428.75,-927.5,-411.25,
1765493963043464,656.25,-682.5,-166.25,
1765493963048493,376.25,-988.75,-262.5,
1765493963050192,560,-971.25,-420,
1765493963053319,402.5,-936.25,-385,
1765493963056797,411.25,-743.75,-78.75,
1765493963060095,218.75,-892.5,-341.25,
1765493963063463,367.5,-735,-603.75,
1765493963066798,708.75,-1041.25,-166.25,
1765493963070006,183.75,-927.5,-533.75,
1765493963073315,857.5,-971.25,-341.25,
1765493963077555,341.25,-778.75,-122.5,
1765493963079882,516.25,-700,-227.5,
1765493963083278,113.75,-1111.25,-210,
1765493963086731,323.75,-997.5,-411.25,
1765493963089942,8.75,-787.5,-428.75,
1765493963093971,245,-525,-341.25,
1765493963108259,411.25,-612.5,-393.75,
1765493963123974,367.5,-612.5,-288.75,
1765493963139469,280,-498.75,-385,
1765493963148617,17.5,-997.5,-210,
1765493963153705,131.25,-901.25,-323.75,
1765493963155783,498.75,-1085,-411.25,
1765493963158823,507.5,-901.25,-358.75,
1765493963162102,131.25,-726.25,-17.5,
1765493963165324,420,-1198.75,-183.75,
1765493963168493,481.25,-813.75,-201.25,
1765493963171800,367.5,-883.75,-96.25,
1765493963175089,446.25,-866.25,-245,
1765493963178472,525,-892.5,-385,
1765493963181648,665,-962.5,-428.75,
1765493963185034,306.25,-490,-446.25,
1765493963189022,507.5,-752.5,-140,
1765493963191561,411.25,-805,-315,
1765493963195082,227.5,-822.5,-393.75,
1765493963198277,595,-700,-402.5,
1765493963201529,603.75,-787.5,-568.75,
1765493963204902,647.5,-945,-490,
1765493963208184,603.75,-638.75,-927.5,
1765493963211533,490,-927.5,-393.75,
1765493963214901,402.5,-953.75,-656.25,
1765493963218963,682.5,-997.5,-682.5,
1765493963221736,455,-901.25,-350,
1765493963224882,463.75,-1137.5,-656.25,
1765493963228284,253.75,-1023.75,-17.5,
1765493963231651,638.75,-953.75,-140,
1765493963235053,542.5,-770,-227.5,
1765493963238193,157.5,-726.25,-148.75,
1765493963241672,113.75,-988.75,35,
1765493963244978,551.25,-638.75,-70,
1765493963248428,551.25,-962.5,-192.5,
1765493963251775,455,-796.25,-551.25,
1765493963254926,-17.5,-866.25,-227.5,
1765493963258312,525,-630,-210,
1765493963261672,665,-866.25,-297.5,
1765493963265760,446.25,-1242.5,-271.25,
1765493963268370,183.75,-691.25,-271.25,
1765493963271526,297.5,-647.5,-376.25,
1765493963275028,306.25,-770,-577.5,
1765493963278370,113.75,-805,-595,
1765493963281635,280,-953.75,-665,
1765493963284922,358.75,-691.25,-411.25,
1765493963288279,420,-927.5,-577.5,
1765493963291547,516.25,-735,-638.75,
1765493963294983,245,-726.25,-481.25,
1765493963299134,481.25,-901.25,-201.25,
1765493963301547,866.25,-1190,-568.75,
1765493963304936,-17.5,-1128.75,-262.5,
1765493963308428,525,-1006.25,-78.75,
1765493963311655,271.25,-778.75,-376.25,
1765493963314978,148.75,-883.75,-157.5,
1765493963318202,253.75,-857.5,-253.75,
1765493963321652,236.25,-813.75,-43.75,
1765493963325002,245,-875,-280,
1765493963328151,717.5,-813.75,-288.75,
1765493963331660,218.75,-673.75,-78.75,
1765493963335002,376.25,-971.25,-542.5,
1765493963338151,446.25,-910,-323.75,
1765493963342005,455,-892.5,-166.25,
1765493963344958,472.5,-927.5,-306.25,
1765493963348279,157.5,-875,-385,
1765493963351672,726.25,-1085,52.5,
1765493963354856,288.75,-525,-227.5,
1765493963358979,568.75,-892.5,-323.75,
1765493963361672,227.5,-883.75,-516.25,
1765493963365135,577.5,-918.75,-280,
1765493963368279,192.5,-717.5,-253.75,
1765493963371621,656.25,-1050,-236.25,
1765493963374847,332.5,-883.75,-17.5,
