timestamp,home_angle_rad,angle_deg,velocity,tension
1761348362.7346754,0.17242694743267073,9.87933636221614,-0.024261844815747224,
1761348362.7351513,0.17204547188525332,9.85747942336168,-0.009613183794918712,
1761348362.735696,0.17204547188525332,9.85747942336168,-0.03250171663996326,
1761348362.736318,0.17204547188525332,9.85747942336168,-0.07919432364385415,
1761348362.7368484,0.17204547188525332,9.85747942336168,-0.07095445181963811,
1761348362.7373893,0.17204547188525332,9.85747942336168,-0.01327534905012584,
1761348362.7378995,0.17204547188525332,9.85747942336168,-0.06912336919203454,
1761348362.7383943,0.17204547188525332,9.85747942336168,-0.06546120393682742,
1761348362.738926,0.17204547188525332,9.85747942336168,0.016937514305332968,
1761348362.7394454,0.17204547188525332,9.85747942336168,0.014190890363927622,
1761348362.7399697,0.17204547188525332,9.85747942336168,0.015106431677729404,
1761348362.7404926,0.17204547188525332,9.85747942336168,0.10116731517509692,
1761348362.7410486,0.17204547188525332,9.85747942336168,-0.020599679560540096,
1761348362.741606,0.17242694743267073,9.87933636221614,0.03158617532616148,
1761348362.7421374,0.17204547188525332,9.85747942336168,0.13138017853055572,
1761348362.7427554,0.17204547188525332,9.85747942336168,-0.06912336919203454,
1761348362.7434042,0.17204547188525332,9.85747942336168,-0.011444266422522276,
1761348362.7440736,0.17204547188525332,9.85747942336168,-0.014190890363927622,
1761348362.7446525,0.17242694743267073,9.87933636221614,0.021515220874341878,
1761348362.745199,0.17204547188525332,9.85747942336168,0.04440375371938643,
1761348362.7457397,0.17242694743267073,9.87933636221614,0.04440375371938643,
1761348362.7462604,0.17242694743267073,9.87933636221614,0.06271457999542207,
1761348362.746967,0.17242694743267073,9.87933636221614,0.04531929503318821,
1761348362.7477202,0.17204547188525332,9.85747942336168,-0.01327534905012584,
1761348362.748309,0.17242694743267073,9.87933636221614,0.004119935912108019,
1761348362.74886,0.17242694743267073,9.87933636221614,0.02700846875715257,
1761348362.7493992,0.17242694743267073,9.87933636221614,0.059967956054016724,
1761348362.7499468,0.17242694743267073,9.87933636221614,0.03982604715037752,
1761348362.7504458,0.17242694743267073,9.87933636221614,0.021515220874341878,
1761348362.7509708,0.17242694743267073,9.87933636221614,0.09475852597848444,
1761348362.7514827,0.17242694743267073,9.87933636221614,-0.010528725108720494,
1761348362.7519567,0.17242694743267073,9.87933636221614,0.016021972991531186,
1761348362.7524562,0.17242694743267073,9.87933636221614,0.0865186541542684,
1761348362.7530038,0.17280842298008814,9.901193301070599,0.04806591897459356,
1761348362.7534876,0.17242694743267073,9.87933636221614,0.04806591897459356,
1761348362.7540514,0.17280842298008814,9.901193301070599,0.012359807736324058,
1761348362.7546072,0.17242694743267073,9.87933636221614,0.04531929503318821,
1761348362.7551012,0.17280842298008814,9.901193301070599,0.021515220874341878,
1761348362.7556658,0.17280842298008814,9.901193301070599,0.023346303501945442,
1761348362.7562659,0.17280842298008814,9.901193301070599,0.07827878233005237,
1761348362.7567205,0.17280842298008814,9.901193301070599,0.05813687342641316,
1761348362.757302,0.17242694743267073,9.87933636221614,0.01327534905012584,
1761348362.7578661,0.17280842298008814,9.901193301070599,-0.04989700160219712,
1761348362.758421,0.17242694743267073,9.87933636221614,0.03707942320897217,
1761348362.7588997,0.17242694743267073,9.87933636221614,0.04348821240558465,
1761348362.7594252,0.17242694743267073,9.87933636221614,-0.029755092698557917,
1761348362.7598999,0.17280842298008814,9.901193301070599,0.01785305561913475,
1761348362.7603965,0.17280842298008814,9.901193301070599,0.11856260013733078,
1761348362.760877,0.17280842298008814,9.901193301070599,0.03524834058136861,
1761348362.761399,0.17280842298008814,9.901193301070599,0.0764476997024488,
1761348362.76188,0.17280842298008814,9.901193301070599,0.019684138246738314,
1761348362.762395,0.17242694743267073,9.87933636221614,-0.011444266422522276,
1761348362.7629476,0.17280842298008814,9.901193301070599,-0.020599679560540096,
1761348362.7634768,0.17280842298008814,9.901193301070599,0.056305790798809596,
1761348362.7640626,0.17280842298008814,9.901193301070599,0.04898146028839534,
1761348362.7646492,0.17280842298008814,9.901193301070599,-0.09018081940947553,
1761348362.765401,0.17280842298008814,9.901193301070599,0.06729228656443098,
1761348362.7659223,0.17242694743267073,9.87933636221614,-0.056305790798809596,
1761348362.7664464,0.17242694743267073,9.87933636221614,-0.09933623254749335,
1761348362.7669706,0.17280842298008814,9.901193301070599,-0.04898146028839534,
1761348362.767493,0.17242694743267073,9.87933636221614,-0.07370107576104346,
1761348362.7680542,0.17280842298008814,9.901193301070599,-0.0865186541542684,
1761348362.7686672,0.17242694743267073,9.87933636221614,0.000457770656900891,
1761348362.7691786,0.17242694743267073,9.87933636221614,0.010528725108720494,
1761348362.7696497,0.17242694743267073,9.87933636221614,0.028839551384756135,
1761348362.7701337,0.17242694743267073,9.87933636221614,-0.06546120393682742,
1761348362.77064,0.17242694743267073,9.87933636221614,0.002288853284504455,
1761348362.7711565,0.17242694743267073,9.87933636221614,-0.01327534905012584,
1761348362.771656,0.17280842298008814,9.901193301070599,-0.005035477225909801,
1761348362.772128,0.17242694743267073,9.87933636221614,0.07370107576104346,
1761348362.7727895,0.17280842298008814,9.901193301070599,0.027924010070954353,
1761348362.7733753,0.17280842298008814,9.901193301070599,0.09109636072327731,
1761348362.7739305,0.17280842298008814,9.901193301070599,0.05813687342641316,
1761348362.7744002,0.17280842298008814,9.901193301070599,0.04165712977798108,
1761348362.774913,0.17280842298008814,9.901193301070599,0.06363012130922385,
1761348362.775395,0.17280842298008814,9.901193301070599,0.05355916685740425,
1761348362.7759006,0.17280842298008814,9.901193301070599,0.05905241474021494,
1761348362.7763956,0.17280842298008814,9.901193301070599,0.024261844815747224,
1761348362.7768788,0.17280842298008814,9.901193301070599,-0.005951018539711583,
1761348362.7773528,0.17280842298008814,9.901193301070599,0.014190890363927622,
1761348362.7779,0.17280842298008814,9.901193301070599,-0.14602883955138424,
1761348362.7783906,0.17280842298008814,9.901193301070599,-0.1020828564888987,
1761348362.778905,0.17280842298008814,9.901193301070599,-0.037994964522773955,
1761348362.7793896,0.17280842298008814,9.901193301070599,-0.04165712977798108,
1761348362.7799308,0.17242694743267073,9.87933636221614,-0.09109636072327731,
1761348362.780517,0.17242694743267073,9.87933636221614,-0.10940718699931296,
1761348362.7810993,0.17242694743267073,9.87933636221614,-0.02700846875715257,
1761348362.7816498,0.17242694743267073,9.87933636221614,-0.12130922407873612,
1761348362.78213,0.17242694743267073,9.87933636221614,-0.06912336919203454,
